Optimal - objective value 1897448901.14298630
    635 NewCapacity(region,BARCODM000,2020)                                          147.52194                      0
   2338 NewCapacity(region,RSPHYRRNO0,2033)                                              0.075                      0
   2339 NewCapacity(region,RSPHYRRNO0,2034)                                              0.075                      0
   2340 NewCapacity(region,RSPHYRRNO0,2035)                                              0.075                      0
   2341 NewCapacity(region,RSPHYRRNO0,2036)                                              0.075                      0
   2342 NewCapacity(region,RSPHYRRNO0,2037)                                              0.075                      0
   2343 NewCapacity(region,RSPHYRRNO0,2038)                                              0.075                      0
   2344 NewCapacity(region,RSPHYRRNO0,2039)                                              0.075                      0
   2345 NewCapacity(region,RSPHYRRNO0,2040)                                              0.075                      0
   2416 NewCapacity(region,RSPSOU1NI0,2033)                                                0.7                      0
   2418 NewCapacity(region,RSPSOU1NI0,2035)                                                0.1                      0
   2424 NewCapacity(region,RSPSOU1NI0,2041)                                         0.29650003                      0
   2425 NewCapacity(region,RSPSOU1NI0,2042)                                        0.053499971                      0
   2426 NewCapacity(region,RSPSOU1NI0,2043)                                               0.05                      0
   2427 NewCapacity(region,RSPSOU1NI0,2044)                                               0.05                      0
   2428 NewCapacity(region,RSPSOU1NI0,2045)                                               0.05                      0
   2441 NewCapacity(region,RSPSOU1NO0,2032)                                        0.037593469                      0
   2442 NewCapacity(region,RSPSOU1NO0,2033)                                         0.66240653                      0
   2443 NewCapacity(region,RSPSOU1NO0,2034)                                        0.010916589                      0
   2444 NewCapacity(region,RSPSOU1NO0,2035)                                        0.089083411                      0
   2446 NewCapacity(region,RSPSOU1NO0,2037)                                        0.047306685                      0
   2447 NewCapacity(region,RSPSOU1NO0,2038)                                        0.046326527                      0
   2448 NewCapacity(region,RSPSOU1NO0,2039)                                         0.10636679                      0
   2449 NewCapacity(region,RSPSOU1NO0,2040)                                               0.05                      0
   2450 NewCapacity(region,RSPSOU1NO0,2041)                                               0.05                      0
   2451 NewCapacity(region,RSPSOU1NO0,2042)                                               0.05                      0
   2452 NewCapacity(region,RSPSOU1NO0,2043)                                               0.05                      0
   2453 NewCapacity(region,RSPSOU1NO0,2044)                                               0.05                      0
   2454 NewCapacity(region,RSPSOU1NO0,2045)                                               0.05                      0
   2455 NewCapacity(region,RSTELTRDS0,2020)                                          137.19249                      0
   2456 NewCapacity(region,RSTELTRDS0,2021)                                          2.6376304                      0
   2457 NewCapacity(region,RSTELTRDS0,2022)                                          2.7927294                      0
   2458 NewCapacity(region,RSTELTRDS0,2023)                                          2.6042829                      0
   2459 NewCapacity(region,RSTELTRDS0,2024)                                          2.7647862                      0
   2460 NewCapacity(region,RSTELTRDS0,2025)                                          2.5715173                      0
   2465 NewCapacity(region,RSTELTRDS0,2030)                                          0.3837045                      0
   2466 NewCapacity(region,RSTELTRDS0,2031)                                          2.5273076                      0
   2467 NewCapacity(region,RSTELTRDS0,2032)                                           3.121611                      0
   2468 NewCapacity(region,RSTELTRDS0,2033)                                          3.4146576                      0
   2469 NewCapacity(region,RSTELTRDS0,2034)                                          1.7149686                      0
   2470 NewCapacity(region,RSTELTRDS0,2035)                                          5.7788043                      0
   2471 NewCapacity(region,RSTELTRDS0,2036)                                           1.475576                      0
   2472 NewCapacity(region,RSTELTRDS0,2037)                                          2.1218323                      0
   2473 NewCapacity(region,RSTELTRDS0,2038)                                          1.9249622                      0
   2474 NewCapacity(region,RSTELTRDS0,2039)                                          2.1016131                      0
   2475 NewCapacity(region,RSTELTRDS0,2040)                                          1.9015737                      0
   2476 NewCapacity(region,RSTELTRDS0,2041)                                          2.0817051                      0
   2477 NewCapacity(region,RSTELTRDS0,2042)                                           2.173876                      0
   2478 NewCapacity(region,RSTELTRDS0,2043)                                          2.3345302                      0
   2479 NewCapacity(region,RSTELTRDS0,2044)                                          2.1478689                      0
   2480 NewCapacity(region,RSTELTRDS0,2045)                                           2.323214                      0
   2507 NewCapacity(region,RSPCOSCNO0,2020)                                         0.33131432                      0
   2508 NewCapacity(region,RSPCOSCNO0,2021)                                        0.045574989                      0
   2509 NewCapacity(region,RSPCOSCNO0,2022)                                        0.078904897                      0
   2510 NewCapacity(region,RSPCOSCNO0,2023)                                        0.078923915                      0
   2511 NewCapacity(region,RSPCOSCNO0,2024)                                        0.084911592                      0
   2512 NewCapacity(region,RSPCOSCNO0,2025)                                        0.067300802                      0
   2516 NewCapacity(region,RSPCOSCNO0,2029)                                         0.47499223                      0
   2520 NewCapacity(region,RSPCOSCNO0,2033)                                         0.11430081                      0
   2522 NewCapacity(region,RSPCOSCNO0,2035)                                         0.10914718                      0
   2529 NewCapacity(region,RSPCOSCNO0,2042)                                        0.040270559                      0
   2530 NewCapacity(region,RSPCOSCNO0,2043)                                         0.06318534                      0
   2531 NewCapacity(region,RSPCOSCNO0,2044)                                        0.056221821                      0
   2532 NewCapacity(region,RSPCOSCNO0,2045)                                         0.11426196                      0
   2595 NewCapacity(region,RSPWI30NO0,2030)                                        0.081149255                      0
   2596 NewCapacity(region,RSPWI30NO0,2031)                                          1.9093112                      0
   2597 NewCapacity(region,RSPWI30NO0,2032)                                         0.40953959                      0
   2598 NewCapacity(region,RSPWI30NO0,2033)                                                0.2                      0
   2599 NewCapacity(region,RSPWI30NO0,2034)                                                0.2                      0
   2600 NewCapacity(region,RSPWI30NO0,2035)                                                0.2                      0
   2601 NewCapacity(region,RSPWI30NO0,2036)                                                0.2                      0
   2602 NewCapacity(region,RSPWI30NO0,2037)                                                0.2                      0
   2603 NewCapacity(region,RSPWI30NO0,2038)                                                0.2                      0
   2604 NewCapacity(region,RSPWI30NO0,2039)                                                0.2                      0
   2605 NewCapacity(region,RSPWI30NO0,2040)                                                0.2                      0
   2637 NewCapacity(region,BATELTRDS0,2020)                                          63.409447                      0
   2638 NewCapacity(region,BATELTRDS0,2021)                                        0.033158195                      0
   2639 NewCapacity(region,BATELTRDS0,2022)                                         0.68777845                      0
   2640 NewCapacity(region,BATELTRDS0,2023)                                         0.71069173                      0
   2641 NewCapacity(region,BATELTRDS0,2024)                                         0.71246531                      0
   2642 NewCapacity(region,BATELTRDS0,2025)                                         0.68575993                      0
   2643 NewCapacity(region,BATELTRDS0,2026)                                         0.70317862                      0
   2647 NewCapacity(region,BATELTRDS0,2030)                                           4.026083                      0
   2648 NewCapacity(region,BATELTRDS0,2031)                                          1.5016872                      0
   2649 NewCapacity(region,BATELTRDS0,2032)                                         0.46230133                      0
   2654 NewCapacity(region,BATELTRDS0,2037)                                         0.91255865                      0
   2655 NewCapacity(region,BATELTRDS0,2038)                                         0.89800595                      0
   2656 NewCapacity(region,BATELTRDS0,2039)                                         0.90482316                      0
   2657 NewCapacity(region,BATELTRDS0,2040)                                          0.9823295                      0
   2658 NewCapacity(region,BATELTRDS0,2041)                                         0.89794217                      0
   2659 NewCapacity(region,BATELTRDS0,2042)                                         0.89414136                      0
   2660 NewCapacity(region,BATELTRDS0,2043)                                         0.87980475                      0
   2661 NewCapacity(region,BATELTRDS0,2044)                                         0.88663402                      0
   2662 NewCapacity(region,BATELTRDS0,2045)                                         0.96824338                      0
   2663 NewCapacity(region,XKTRDMEH00,2020)                                               0.44                      0
   2664 NewCapacity(region,XKTRDMEH00,2021)                                               0.44                      0
   2665 NewCapacity(region,XKTRDMEH00,2022)                                               0.44                      0
   2666 NewCapacity(region,XKTRDMEH00,2023)                                               0.44                      0
   2667 NewCapacity(region,XKTRDMEH00,2024)                                               0.44                      0
   2668 NewCapacity(region,XKTRDMEH00,2025)                                               0.44                      0
   2669 NewCapacity(region,XKTRDMEH00,2026)                                               0.44                      0
   2670 NewCapacity(region,XKTRDMEH00,2027)                                               0.44                      0
   2671 NewCapacity(region,XKTRDMEH00,2028)                                               0.44                      0
   2672 NewCapacity(region,XKTRDMEH00,2029)                                               0.44                      0
   2673 NewCapacity(region,XKTRDMEH00,2030)                                               0.44                      0
   2674 NewCapacity(region,XKTRDMEH00,2031)                                               0.44                      0
   2675 NewCapacity(region,XKTRDMEH00,2032)                                               0.44                      0
   2676 NewCapacity(region,XKTRDMEH00,2033)                                               0.44                      0
   2677 NewCapacity(region,XKTRDMEH00,2034)                                               0.44                      0
   2678 NewCapacity(region,XKTRDMEH00,2035)                                               0.44                      0
   2679 NewCapacity(region,XKTRDMEH00,2036)                                               0.44                      0
   2680 NewCapacity(region,XKTRDMEH00,2037)                                               0.44                      0
   2681 NewCapacity(region,XKTRDMEH00,2038)                                               0.44                      0
   2682 NewCapacity(region,XKTRDMEH00,2039)                                               0.44                      0
   2683 NewCapacity(region,XKTRDMEH00,2040)                                               0.44                      0
   2684 NewCapacity(region,XKTRDMEH00,2041)                                               0.44                      0
   2685 NewCapacity(region,XKTRDMEH00,2042)                                               0.44                      0
   2686 NewCapacity(region,XKTRDMEH00,2043)                                               0.44                      0
   2687 NewCapacity(region,XKTRDMEH00,2044)                                               0.44                      0
   2688 NewCapacity(region,XKTRDMEH00,2045)                                               0.44                      0
   2689 NewCapacity(region,XKTRDRSH00,2020)                                               0.68                      0
   2690 NewCapacity(region,XKTRDRSH00,2021)                                               0.68                      0
   2691 NewCapacity(region,XKTRDRSH00,2022)                                               0.68                      0
   2692 NewCapacity(region,XKTRDRSH00,2023)                                               0.68                      0
   2693 NewCapacity(region,XKTRDRSH00,2024)                                               0.68                      0
   2694 NewCapacity(region,XKTRDRSH00,2025)                                               0.68                      0
   2695 NewCapacity(region,XKTRDRSH00,2026)                                               0.68                      0
   2696 NewCapacity(region,XKTRDRSH00,2027)                                               0.68                      0
   2697 NewCapacity(region,XKTRDRSH00,2028)                                               0.68                      0
   2698 NewCapacity(region,XKTRDRSH00,2029)                                               0.68                      0
   2699 NewCapacity(region,XKTRDRSH00,2030)                                               0.68                      0
   2700 NewCapacity(region,XKTRDRSH00,2031)                                               0.68                      0
   2701 NewCapacity(region,XKTRDRSH00,2032)                                               0.68                      0
   2702 NewCapacity(region,XKTRDRSH00,2033)                                               0.68                      0
   2703 NewCapacity(region,XKTRDRSH00,2034)                                               0.68                      0
   2704 NewCapacity(region,XKTRDRSH00,2035)                                               0.68                      0
   2705 NewCapacity(region,XKTRDRSH00,2036)                                               0.68                      0
   2706 NewCapacity(region,XKTRDRSH00,2037)                                               0.68                      0
   2707 NewCapacity(region,XKTRDRSH00,2038)                                               0.68                      0
   2708 NewCapacity(region,XKTRDRSH00,2039)                                               0.68                      0
   2709 NewCapacity(region,XKTRDRSH00,2040)                                               0.68                      0
   2710 NewCapacity(region,XKTRDRSH00,2041)                                               0.68                      0
   2711 NewCapacity(region,XKTRDRSH00,2042)                                               0.68                      0
   2712 NewCapacity(region,XKTRDRSH00,2043)                                               0.68                      0
   2713 NewCapacity(region,XKTRDRSH00,2044)                                               0.68                      0
   2714 NewCapacity(region,XKTRDRSH00,2045)                                               0.68                      0
   3901 NewCapacity(region,BAPHYDMHI2,2025)                                            0.09352                      0
   3922 NewCapacity(region,BAPHYDMHI3,2025)                                            0.04415                      0
   3943 NewCapacity(region,RSCWTSP3UC,2025)                                             119521                      0
   3964 NewCapacity(region,RSCWTSP4UC,2025)                                             176601                      0
   3985 NewCapacity(region,BACWTRS3DR,2025)                                          7025.4294                      0
   3986 NewCapacity(region,BACWTRS3DR,2026)                                          7452.2108                      0
   3987 NewCapacity(region,BACWTRS3DR,2027)                                          6824.5008                      0
   3988 NewCapacity(region,BACWTRS3DR,2028)                                          7011.4172                      0
   3989 NewCapacity(region,BACWTRS3DR,2029)                                          7225.4485                      0
   3990 NewCapacity(region,BACWTRS3DR,2030)                                          7049.9507                      0
   3991 NewCapacity(region,BACWTRS3DR,2031)                                          7307.3416                      0
   3992 NewCapacity(region,BACWTRS3DR,2032)                                          7049.9507                      0
   3993 NewCapacity(region,BACWTRS3DR,2033)                                          7049.9507                      0
   3994 NewCapacity(region,BACWTRS3DR,2034)                                          7049.9507                      0
   3995 NewCapacity(region,BACWTRS3DR,2035)                                          7049.9507                      0
   3996 NewCapacity(region,BACWTRS3DR,2036)                                          7011.4172                      0
   3997 NewCapacity(region,BACWTRS3DR,2037)                                          6824.5008                      0
   3998 NewCapacity(region,BACWTRS3DR,2038)                                          6864.5124                      0
   3999 NewCapacity(region,BACWTRS3DR,2039)                                          7015.5619                      0
   4000 NewCapacity(region,BACWTRS3DR,2040)                                          7015.5619                      0
   4001 NewCapacity(region,BACWTRS3DR,2041)                                          7015.5619                      0
   4002 NewCapacity(region,BACWTRS3DR,2042)                                          7015.5619                      0
   4003 NewCapacity(region,BACWTRS3DR,2043)                                          7015.5619                      0
   4004 NewCapacity(region,BACWTRS3DR,2044)                                          7015.5619                      0
   4005 NewCapacity(region,BACWTRS3DR,2045)                                          6824.5008                      0
   4006 NewCapacity(region,BACWTRS4DR,2025)                                          7214.4318                      0
   4007 NewCapacity(region,BACWTRS4DR,2026)                                          7641.2131                      0
   4008 NewCapacity(region,BACWTRS4DR,2027)                                          7013.5032                      0
   4009 NewCapacity(region,BACWTRS4DR,2028)                                          7192.4874                      0
   4010 NewCapacity(region,BACWTRS4DR,2029)                                          7367.9852                      0
   4011 NewCapacity(region,BACWTRS4DR,2030)                                          7192.4874                      0
   4012 NewCapacity(region,BACWTRS4DR,2031)                                          7449.8783                      0
   4013 NewCapacity(region,BACWTRS4DR,2032)                                          7192.4874                      0
   4014 NewCapacity(region,BACWTRS4DR,2033)                                          7192.4874                      0
   4015 NewCapacity(region,BACWTRS4DR,2034)                                          7192.4874                      0
   4016 NewCapacity(region,BACWTRS4DR,2035)                                          7192.4874                      0
   4017 NewCapacity(region,BACWTRS4DR,2036)                                          7192.4874                      0
   4018 NewCapacity(region,BACWTRS4DR,2037)                                          7013.5032                      0
   4019 NewCapacity(region,BACWTRS4DR,2038)                                          7013.5032                      0
   4020 NewCapacity(region,BACWTRS4DR,2039)                                          7164.5528                      0
   4021 NewCapacity(region,BACWTRS4DR,2040)                                          7164.5528                      0
   4022 NewCapacity(region,BACWTRS4DR,2041)                                          7164.5528                      0
   4023 NewCapacity(region,BACWTRS4DR,2042)                                          7164.5528                      0
   4024 NewCapacity(region,BACWTRS4DR,2043)                                          7164.5528                      0
   4025 NewCapacity(region,BACWTRS4DR,2044)                                          7164.5528                      0
   4026 NewCapacity(region,BACWTRS4DR,2045)                                          7013.5032                      0
   4053 NewCapacity(region,BAPHYDMHI4,2025)                                            0.04321                      0
   4074 NewCapacity(region,RSCWTSP5LM,2025)                                             274867                      0
   4095 NewCapacity(region,BACWTRS5DR,2025)                                          8825.4213                      0
   4096 NewCapacity(region,BACWTRS5DR,2026)                                           9867.826                      0
   4097 NewCapacity(region,BACWTRS5DR,2027)                                          8624.4928                      0
   4098 NewCapacity(region,BACWTRS5DR,2028)                                          9426.6531                      0
   4099 NewCapacity(region,BACWTRS5DR,2029)                                          9602.1509                      0
   4100 NewCapacity(region,BACWTRS5DR,2030)                                          9426.6531                      0
   4101 NewCapacity(region,BACWTRS5DR,2031)                                           9684.044                      0
   4102 NewCapacity(region,BACWTRS5DR,2032)                                          9426.6531                      0
   4103 NewCapacity(region,BACWTRS5DR,2033)                                          9426.6531                      0
   4104 NewCapacity(region,BACWTRS5DR,2034)                                          9426.6531                      0
   4105 NewCapacity(region,BACWTRS5DR,2035)                                          9426.6531                      0
   4106 NewCapacity(region,BACWTRS5DR,2036)                                          9426.6531                      0
   4107 NewCapacity(region,BACWTRS5DR,2037)                                          8624.4928                      0
   4108 NewCapacity(region,BACWTRS5DR,2038)                                          8624.4928                      0
   4109 NewCapacity(region,BACWTRS5DR,2039)                                          8624.4928                      0
   4110 NewCapacity(region,BACWTRS5DR,2040)                                          8624.4928                      0
   4111 NewCapacity(region,BACWTRS5DR,2041)                                          8624.4928                      0
   4112 NewCapacity(region,BACWTRS5DR,2042)                                          8624.4928                      0
   4113 NewCapacity(region,BACWTRS5DR,2043)                                          8624.4928                      0
   4114 NewCapacity(region,BACWTRS5DR,2044)                                          8624.4928                      0
   4115 NewCapacity(region,BACWTRS5DR,2045)                                          8624.4928                      0
   4144 RateOfActivity(region,3,ALTRDMEH00,1,2020)                                   1.5010218                      0
   4151 RateOfActivity(region,10,ALTRDMEH00,1,2020)                                  2.7377631                      0
   4175 RateOfActivity(region,10,ALTRDMEH00,1,2021)                                  3.3843446                      0
   4177 RateOfActivity(region,12,ALTRDMEH00,1,2021)                                 0.85444023                      0
   4192 RateOfActivity(region,3,ALTRDMEH00,1,2022)                                    2.265942                      0
   4199 RateOfActivity(region,10,ALTRDMEH00,1,2022)                                 0.10438264                      0
   4201 RateOfActivity(region,12,ALTRDMEH00,1,2022)                                  1.8684603                      0
   4217 RateOfActivity(region,4,ALTRDMEH00,1,2023)                                   3.1435407                      0
   4225 RateOfActivity(region,12,ALTRDMEH00,1,2023)                                  1.1966607                      0
   4240 RateOfActivity(region,3,ALTRDMEH00,1,2024)                                    2.429936                      0
   4246 RateOfActivity(region,9,ALTRDMEH00,1,2024)                                   1.8691511                      0
   4264 RateOfActivity(region,3,ALTRDMEH00,1,2025)                                   3.5653318                      0
   4272 RateOfActivity(region,11,ALTRDMEH00,1,2025)                                 0.65873456                      0
   4273 RateOfActivity(region,12,ALTRDMEH00,1,2025)                                0.035970505                      0
   4286 RateOfActivity(region,1,ALTRDMEH00,1,2026)                                   3.3394035                      0
   4296 RateOfActivity(region,11,ALTRDMEH00,1,2026)                                 0.92936442                      0
   4311 RateOfActivity(region,2,ALTRDMEH00,1,2027)                                  0.28104675                      0
   4318 RateOfActivity(region,9,ALTRDMEH00,1,2027)                                  0.53747281                      0
   4319 RateOfActivity(region,10,ALTRDMEH00,1,2027)                                  1.7565846                      0
   4320 RateOfActivity(region,11,ALTRDMEH00,1,2027)                                  1.7651695                      0
   4334 RateOfActivity(region,1,ALTRDMEH00,1,2028)                                   3.8586315                      0
   4345 RateOfActivity(region,12,ALTRDMEH00,1,2028)                                 0.38015339                      0
   4358 RateOfActivity(region,1,ALTRDMEH00,1,2029)                                   2.2159757                      0
   4362 RateOfActivity(region,5,ALTRDMEH00,1,2029)                                   2.0228092                      0
   4388 RateOfActivity(region,7,ALTRDMEH00,1,2030)                                  0.56413699                      0
   4391 RateOfActivity(region,10,ALTRDMEH00,1,2030)                                  3.6746479                      0
   4412 RateOfActivity(region,7,ALTRDMEH00,1,2031)                                  0.57113647                      0
   4415 RateOfActivity(region,10,ALTRDMEH00,1,2031)                                  1.3390188                      0
   4417 RateOfActivity(region,12,ALTRDMEH00,1,2031)                                  2.3286297                      0
   4432 RateOfActivity(region,3,ALTRDMEH00,1,2032)                                  0.60540082                      0
   4437 RateOfActivity(region,8,ALTRDMEH00,1,2032)                                   1.0794903                      0
   4440 RateOfActivity(region,11,ALTRDMEH00,1,2032)                                 0.26794622                      0
   4441 RateOfActivity(region,12,ALTRDMEH00,1,2032)                                   2.294592                      0
   4454 RateOfActivity(region,1,ALTRDMEH00,1,2033)                                   2.2832491                      0
   4455 RateOfActivity(region,2,ALTRDMEH00,1,2033)                                 0.030124811                      0
   4456 RateOfActivity(region,3,ALTRDMEH00,1,2033)                                  0.61236656                      0
   4461 RateOfActivity(region,8,ALTRDMEH00,1,2033)                                   1.0940089                      0
   4465 RateOfActivity(region,12,ALTRDMEH00,1,2033)                                 0.22195115                      0
   4484 RateOfActivity(region,7,ALTRDMEH00,1,2034)                                  0.70323188                      0
   4485 RateOfActivity(region,8,ALTRDMEH00,1,2034)                                    1.109086                      0
   4489 RateOfActivity(region,12,ALTRDMEH00,1,2034)                                   2.426467                      0
   4508 RateOfActivity(region,7,ALTRDMEH00,1,2035)                                   0.5961346                      0
   4509 RateOfActivity(region,8,ALTRDMEH00,1,2035)                                   1.1799969                      0
   4513 RateOfActivity(region,12,ALTRDMEH00,1,2035)                                  2.4626534                      0
   4527 RateOfActivity(region,2,ALTRDMEH00,1,2036)                                   4.6929996                      0
   4551 RateOfActivity(region,2,ALTRDMEH00,1,2037)                                   2.3343213                      0
   4552 RateOfActivity(region,3,ALTRDMEH00,1,2037)                                  0.64103326                      0
   4555 RateOfActivity(region,6,ALTRDMEH00,1,2037)                                  0.25884526                      0
   4556 RateOfActivity(region,7,ALTRDMEH00,1,2037)                                  0.60938361                      0
   4560 RateOfActivity(region,11,ALTRDMEH00,1,2037)                                 0.27607777                      0
   4561 RateOfActivity(region,12,ALTRDMEH00,1,2037)                                    0.36231                      0
   4574 RateOfActivity(region,1,ALTRDMEH00,1,2038)                                   2.4529149                      0
   4580 RateOfActivity(region,7,ALTRDMEH00,1,2038)                                  0.61588312                      0
   4582 RateOfActivity(region,9,ALTRDMEH00,1,2038)                                  0.93132378                      0
   4584 RateOfActivity(region,11,ALTRDMEH00,1,2038)                                 0.27766739                      0
   4598 RateOfActivity(region,1,ALTRDMEH00,1,2039)                                   2.4873583                      0
   4608 RateOfActivity(region,11,ALTRDMEH00,1,2039)                                 0.27931816                      0
