scenario,country,tech,year,value
ND_SKAVICA,Albania,Koman,2040,2003.5
ND_SKAVICA,Albania,Koman,2041,2003.95
ND_SKAVICA,Albania,Koman,2042,1967.06
ND_SKAVICA,Albania,Koman,2043,1943.0
ND_SKAVICA,Albania,Koman,2044,2011.0
ND_SKAVICA,Albania,Koman,2045,2064.39
ND_SKAVICA,Albania,Koman,2046,2120.14
ND_SKAVICA,Albania,Koman,2047,2174.78
ND_SKAVICA,Albania,Koman,2048,2238.11
ND_SKAVICA,Albania,Koman,2049,2223.78
ND_SKAVICA,Albania,Koman,2050,2130.72
ND_SKAVICA,Albania,Skavica,2025,549.61
ND_SKAVICA,Albania,Skavica,2026,549.61
ND_SKAVICA,Albania,Skavica,2027,549.61
ND_SKAVICA,Albania,Skavica,2028,549.61
ND_SKAVICA,Albania,Skavica,2029,549.61
ND_SKAVICA,Albania,Skavica,2030,549.61
ND_SKAVICA,Albania,Skavica,2031,549.61
ND_SKAVICA,Albania,Skavica,2032,549.61
ND_SKAVICA,Albania,Skavica,2033,549.61
ND_SKAVICA,Albania,Skavica,2034,549.61
ND_SKAVICA,Albania,Skavica,2035,549.61
ND_SKAVICA,Albania,Skavica,2036,549.61
ND_SKAVICA,Albania,Skavica,2037,549.61
ND_SKAVICA,Albania,Skavica,2038,549.61
ND_SKAVICA,Albania,Skavica,2039,549.61
ND_SKAVICA,Albania,Skavica,2040,549.61
ND_SKAVICA,Albania,Skavica,2041,549.61
ND_SKAVICA,Albania,Skavica,2042,549.61
ND_SKAVICA,Albania,Skavica,2043,549.61
ND_SKAVICA,Albania,Skavica,2044,549.61
ND_SKAVICA,Albania,Skavica,2045,549.61
ND_SKAVICA,Albania,Skavica,2046,549.61
ND_SKAVICA,Albania,Skavica,2047,549.61
ND_SKAVICA,Albania,Skavica,2048,549.61
ND_SKAVICA,Albania,Skavica,2049,549.61
ND_SKAVICA,Albania,Skavica,2050,549.61
ND_SKAVICA,Albania,Vaudejas,2021,1147.06
ND_SKAVICA,Albania,Vaudejas,2022,1154.03
ND_SKAVICA,Albania,Vaudejas,2023,1153.7
ND_SKAVICA,Albania,Vaudejas,2024,1142.03
ND_SKAVICA,Albania,Vaudejas,2025,1172.45
ND_SKAVICA,Albania,Vaudejas,2026,1128.78
ND_SKAVICA,Albania,Vaudejas,2027,1134.64
ND_SKAVICA,Albania,Vaudejas,2028,1134.83
ND_SKAVICA,Albania,Vaudejas,2029,1135.03
ND_SKAVICA,Albania,Vaudejas,2030,1135.25
ND_SKAVICA,Albania,Vaudejas,2031,1135.42
ND_SKAVICA,Albania,Vaudejas,2032,1135.58
ND_SKAVICA,Albania,Vaudejas,2033,1135.75
ND_SKAVICA,Albania,Vaudejas,2034,1135.95
ND_SKAVICA,Albania,Vaudejas,2035,1136.11
ND_SKAVICA,Albania,Vaudejas,2036,1136.14
ND_SKAVICA,Albania,Vaudejas,2037,1136.2
ND_SKAVICA,Albania,Vaudejas,2038,1136.25
ND_SKAVICA,Albania,Vaudejas,2039,1136.31
ND_SKAVICA,Albania,Vaudejas,2040,1136.25
ND_SKAVICA,Albania,Vaudejas,2041,1136.5
ND_SKAVICA,Albania,Vaudejas,2042,1116.89
ND_SKAVICA,Albania,Vaudejas,2043,1124.31
ND_SKAVICA,Albania,Vaudejas,2044,1140.22
ND_SKAVICA,Albania,Vaudejas,2045,1168.58
ND_SKAVICA,Albania,Vaudejas,2046,1198.17
ND_SKAVICA,Albania,Vaudejas,2047,1227.2
ND_SKAVICA,Albania,Vaudejas,2048,1240.64
ND_SKAVICA,Albania,Vaudejas,2049,1253.22
ND_SKAVICA,Albania,Vaudejas,2050,1203.81
ND_SKAVICA,N.Macedonia,Globocica,2021,179.83
ND_SKAVICA,N.Macedonia,Globocica,2022,179.83
ND_SKAVICA,N.Macedonia,Globocica,2023,179.83
ND_SKAVICA,N.Macedonia,Globocica,2024,179.83
ND_SKAVICA,N.Macedonia,Globocica,2025,179.83
ND_SKAVICA,N.Macedonia,Globocica,2026,163.75
ND_SKAVICA,N.Macedonia,Globocica,2027,163.75
ND_SKAVICA,N.Macedonia,Globocica,2028,163.75
ND_SKAVICA,N.Macedonia,Globocica,2029,163.75
ND_SKAVICA,N.Macedonia,Globocica,2030,163.75
ND_SKAVICA,N.Macedonia,Globocica,2031,163.75
ND_SKAVICA,N.Macedonia,Globocica,2032,163.75
ND_SKAVICA,N.Macedonia,Globocica,2033,163.75
ND_SKAVICA,N.Macedonia,Globocica,2034,163.75
ND_SKAVICA,N.Macedonia,Globocica,2035,163.75
ND_SKAVICA,N.Macedonia,Globocica,2036,163.75
ND_SKAVICA,N.Macedonia,Globocica,2037,163.75
ND_SKAVICA,N.Macedonia,Globocica,2038,163.75
ND_SKAVICA,N.Macedonia,Globocica,2039,161.17
ND_SKAVICA,N.Macedonia,Globocica,2040,182.42
ND_SKAVICA,N.Macedonia,Globocica,2041,177.25
ND_SKAVICA,N.Macedonia,Globocica,2042,182.42
ND_SKAVICA,N.Macedonia,Globocica,2043,179.83
ND_SKAVICA,N.Macedonia,Globocica,2044,179.83
ND_SKAVICA,N.Macedonia,Globocica,2045,179.83
ND_SKAVICA,N.Macedonia,Globocica,2046,179.83
ND_SKAVICA,N.Macedonia,Globocica,2047,179.83
ND_SKAVICA,N.Macedonia,Globocica,2048,179.83
ND_SKAVICA,N.Macedonia,Globocica,2049,179.83
ND_SKAVICA,N.Macedonia,Globocica,2050,179.83
ND_SKAVICA,N.Macedonia,MK-Import,2021,1847.75
ND_SKAVICA,N.Macedonia,MK-Import,2022,1871.31
ND_SKAVICA,N.Macedonia,MK-Import,2023,1897.75
ND_SKAVICA,N.Macedonia,MK-Import,2024,1923.89
ND_SKAVICA,N.Macedonia,MK-Import,2025,2822.72
ND_SKAVICA,N.Macedonia,MK-Import,2026,3794.48
ND_SKAVICA,N.Macedonia,MK-Import,2027,5358.28
ND_SKAVICA,N.Macedonia,MK-Import,2028,4889.75
ND_SKAVICA,N.Macedonia,MK-Import,2029,4689.98
ND_SKAVICA,N.Macedonia,MK-Import,2030,4418.42
ND_SKAVICA,N.Macedonia,MK-Import,2031,4127.53
ND_SKAVICA,N.Macedonia,MK-Import,2032,3835.64
ND_SKAVICA,N.Macedonia,MK-Import,2033,3789.81
ND_SKAVICA,N.Macedonia,MK-Import,2034,3881.0
ND_SKAVICA,N.Macedonia,MK-Import,2035,3980.14
ND_SKAVICA,N.Macedonia,MK-Import,2036,3993.03
ND_SKAVICA,N.Macedonia,MK-Import,2037,4011.64
ND_SKAVICA,N.Macedonia,MK-Import,2038,4032.95
ND_SKAVICA,N.Macedonia,MK-Import,2039,4120.17
ND_SKAVICA,N.Macedonia,MK-Import,2040,4638.89
ND_SKAVICA,N.Macedonia,MK-Import,2041,4638.89
ND_SKAVICA,N.Macedonia,MK-Import,2042,4638.89
ND_SKAVICA,N.Macedonia,MK-Import,2043,4638.89
ND_SKAVICA,N.Macedonia,MK-Import,2044,4638.89
ND_SKAVICA,N.Macedonia,MK-Import,2045,4638.89
ND_SKAVICA,N.Macedonia,MK-Import,2046,4638.89
ND_SKAVICA,N.Macedonia,MK-Import,2047,4638.89
ND_SKAVICA,N.Macedonia,MK-Import,2048,4638.89
ND_SKAVICA,N.Macedonia,MK-Import,2049,4638.89
ND_SKAVICA,N.Macedonia,MK-Import,2050,4638.89
ND_SKAVICA,N.Macedonia,Spilje,2021,293.42
ND_SKAVICA,N.Macedonia,Spilje,2022,293.42
ND_SKAVICA,N.Macedonia,Spilje,2023,293.42
ND_SKAVICA,N.Macedonia,Spilje,2024,293.42
ND_SKAVICA,N.Macedonia,Spilje,2025,293.42
ND_SKAVICA,N.Macedonia,Spilje,2026,279.56
ND_SKAVICA,N.Macedonia,Spilje,2027,279.36
ND_SKAVICA,N.Macedonia,Spilje,2028,279.36
ND_SKAVICA,N.Macedonia,Spilje,2029,279.36
ND_SKAVICA,N.Macedonia,Spilje,2030,279.36
ND_SKAVICA,N.Macedonia,Spilje,2031,279.36
ND_SKAVICA,N.Macedonia,Spilje,2032,279.36
ND_SKAVICA,N.Macedonia,Spilje,2033,279.36
ND_SKAVICA,N.Macedonia,Spilje,2034,279.36
ND_SKAVICA,N.Macedonia,Spilje,2035,279.36
ND_SKAVICA,N.Macedonia,Spilje,2036,279.36
ND_SKAVICA,N.Macedonia,Spilje,2037,279.36
ND_SKAVICA,N.Macedonia,Spilje,2038,279.36
ND_SKAVICA,N.Macedonia,Spilje,2039,261.58
ND_SKAVICA,N.Macedonia,Spilje,2040,311.08
ND_SKAVICA,N.Macedonia,Spilje,2041,275.61
ND_SKAVICA,N.Macedonia,Spilje,2042,311.08
ND_SKAVICA,N.Macedonia,Spilje,2043,293.39
ND_SKAVICA,N.Macedonia,Spilje,2044,279.97
ND_SKAVICA,N.Macedonia,Spilje,2045,291.33
ND_SKAVICA,N.Macedonia,Spilje,2046,295.42
ND_SKAVICA,N.Macedonia,Spilje,2047,293.42
ND_SKAVICA,N.Macedonia,Spilje,2048,293.42
ND_SKAVICA,N.Macedonia,Spilje,2049,292.17
ND_SKAVICA,N.Macedonia,Spilje,2050,293.39
