scenario,country,tech,year,value
FP_COOP15,Albania,AL-Import,2021,2635.56
FP_COOP15,Albania,AL-Import,2022,2713.36
FP_COOP15,Albania,AL-Import,2023,2424.78
FP_COOP15,Albania,AL-Import,2024,2479.95
FP_COOP15,Albania,AL-Import,2025,2057.42
FP_COOP15,Albania,AL-Import,2026,2134.09
FP_COOP15,Albania,AL-Import,2027,2217.25
FP_COOP15,Albania,AL-Import,2028,2302.28
FP_COOP15,Albania,AL-Import,2029,2390.45
FP_COOP15,Albania,AL-Import,2030,2481.14
FP_COOP15,Albania,AL-Import,2031,2561.42
FP_COOP15,Albania,AL-Import,2032,2644.84
FP_COOP15,Albania,AL-Import,2033,2730.25
FP_COOP15,Albania,AL-Import,2034,2819.61
FP_COOP15,Albania,AL-Import,2035,2901.14
FP_COOP15,Albania,AL-Import,2036,2945.92
FP_COOP15,Albania,AL-Import,2037,2976.75
FP_COOP15,Albania,AL-Import,2038,3006.92
FP_COOP15,Albania,AL-Import,2039,3034.14
FP_COOP15,Albania,AL-Import,2040,3061.92
FP_COOP15,Albania,AL-Import,2041,3151.36
FP_COOP15,Albania,AL-Import,2042,3637.86
FP_COOP15,Albania,AL-Import,2043,3680.56
FP_COOP15,Albania,AL-Import,2044,3680.56
FP_COOP15,Albania,AL-Import,2045,3680.56
FP_COOP15,Albania,AL-Import,2046,3680.56
FP_COOP15,Albania,AL-Import,2047,3680.56
FP_COOP15,Albania,AL-Import,2048,3680.56
FP_COOP15,Albania,AL-Import,2049,3680.56
FP_COOP15,Albania,AL-Import,2050,3680.56
FP_COOP15,Albania,Fierza,2021,1763.2
FP_COOP15,Albania,Fierza,2022,1764.78
FP_COOP15,Albania,Fierza,2023,1752.36
FP_COOP15,Albania,Fierza,2024,1770.11
FP_COOP15,Albania,Fierza,2025,1730.83
FP_COOP15,Albania,Fierza,2026,1772.39
FP_COOP15,Albania,Fierza,2027,1769.17
FP_COOP15,Albania,Fierza,2028,1769.67
FP_COOP15,Albania,Fierza,2029,1769.61
FP_COOP15,Albania,Fierza,2030,1770.08
FP_COOP15,Albania,Fierza,2031,1767.83
FP_COOP15,Albania,Fierza,2032,1766.64
FP_COOP15,Albania,Fierza,2033,1765.45
FP_COOP15,Albania,Fierza,2034,1765.56
FP_COOP15,Albania,Fierza,2035,1765.58
FP_COOP15,Albania,Fierza,2036,1765.58
FP_COOP15,Albania,Fierza,2037,1765.58
FP_COOP15,Albania,Fierza,2038,1765.58
FP_COOP15,Albania,Fierza,2039,1765.33
FP_COOP15,Albania,Fierza,2040,1765.81
FP_COOP15,Albania,Fierza,2041,1765.33
FP_COOP15,Albania,Fierza,2042,1624.11
FP_COOP15,Albania,Fierza,2043,1659.61
FP_COOP15,Albania,Fierza,2044,1742.89
FP_COOP15,Albania,Fierza,2045,1792.08
FP_COOP15,Albania,Fierza,2046,1839.61
FP_COOP15,Albania,Fierza,2047,1922.22
FP_COOP15,Albania,Fierza,2048,1813.22
FP_COOP15,Albania,Fierza,2049,1765.58
FP_COOP15,Albania,Fierza,2050,1765.58
FP_COOP15,Albania,Koman,2021,2038.97
FP_COOP15,Albania,Koman,2022,2062.97
FP_COOP15,Albania,Koman,2023,2033.81
FP_COOP15,Albania,Koman,2024,2059.14
FP_COOP15,Albania,Koman,2025,2050.22
FP_COOP15,Albania,Koman,2026,2056.61
FP_COOP15,Albania,Koman,2027,2056.47
FP_COOP15,Albania,Koman,2028,2058.2
FP_COOP15,Albania,Koman,2029,2059.0
FP_COOP15,Albania,Koman,2030,2059.36
FP_COOP15,Albania,Koman,2031,2061.14
FP_COOP15,Albania,Koman,2032,2063.28
FP_COOP15,Albania,Koman,2033,2064.7
FP_COOP15,Albania,Koman,2034,2062.08
FP_COOP15,Albania,Koman,2035,2071.75
FP_COOP15,Albania,Koman,2036,2058.45
FP_COOP15,Albania,Koman,2037,2058.45
FP_COOP15,Albania,Koman,2038,2058.45
FP_COOP15,Albania,Koman,2039,2058.2
FP_COOP15,Albania,Koman,2040,2058.64
FP_COOP15,Albania,Koman,2041,2058.2
FP_COOP15,Albania,Koman,2042,1929.33
FP_COOP15,Albania,Koman,2043,1961.72
FP_COOP15,Albania,Koman,2044,2017.2
FP_COOP15,Albania,Koman,2045,2081.72
FP_COOP15,Albania,Koman,2046,2147.36
FP_COOP15,Albania,Koman,2047,2201.36
FP_COOP15,Albania,Koman,2048,2101.89
FP_COOP15,Albania,Koman,2049,2058.45
FP_COOP15,Albania,Koman,2050,2058.45
FP_COOP15,Albania,Skavica,2025,549.61
FP_COOP15,Albania,Skavica,2026,549.61
FP_COOP15,Albania,Skavica,2027,549.61
FP_COOP15,Albania,Skavica,2028,549.61
FP_COOP15,Albania,Skavica,2029,549.61
FP_COOP15,Albania,Skavica,2030,549.61
FP_COOP15,Albania,Skavica,2031,549.61
FP_COOP15,Albania,Skavica,2032,549.61
FP_COOP15,Albania,Skavica,2033,549.61
FP_COOP15,Albania,Skavica,2034,549.61
FP_COOP15,Albania,Skavica,2035,549.61
FP_COOP15,Albania,Skavica,2036,549.61
FP_COOP15,Albania,Skavica,2037,549.61
FP_COOP15,Albania,Skavica,2038,549.61
FP_COOP15,Albania,Skavica,2039,549.61
FP_COOP15,Albania,Skavica,2040,549.61
FP_COOP15,Albania,Skavica,2041,549.61
FP_COOP15,Albania,Skavica,2042,549.61
FP_COOP15,Albania,Skavica,2043,549.61
FP_COOP15,Albania,Skavica,2044,549.61
FP_COOP15,Albania,Skavica,2045,549.61
FP_COOP15,Albania,Skavica,2046,549.61
FP_COOP15,Albania,Skavica,2047,549.61
FP_COOP15,Albania,Skavica,2048,549.61
FP_COOP15,Albania,Skavica,2049,549.61
FP_COOP15,Albania,Skavica,2050,549.61
FP_COOP15,Albania,Vaudejas,2021,1164.56
FP_COOP15,Albania,Vaudejas,2022,1164.72
FP_COOP15,Albania,Vaudejas,2023,1164.47
FP_COOP15,Albania,Vaudejas,2024,1164.64
FP_COOP15,Albania,Vaudejas,2025,1163.89
FP_COOP15,Albania,Vaudejas,2026,1164.45
FP_COOP15,Albania,Vaudejas,2027,1164.39
FP_COOP15,Albania,Vaudejas,2028,1164.53
FP_COOP15,Albania,Vaudejas,2029,1164.67
FP_COOP15,Albania,Vaudejas,2030,1164.83
FP_COOP15,Albania,Vaudejas,2031,1164.97
FP_COOP15,Albania,Vaudejas,2032,1165.11
FP_COOP15,Albania,Vaudejas,2033,1165.25
FP_COOP15,Albania,Vaudejas,2034,1165.39
FP_COOP15,Albania,Vaudejas,2035,1165.42
FP_COOP15,Albania,Vaudejas,2036,1165.42
FP_COOP15,Albania,Vaudejas,2037,1165.42
FP_COOP15,Albania,Vaudejas,2038,1165.42
FP_COOP15,Albania,Vaudejas,2039,1165.28
FP_COOP15,Albania,Vaudejas,2040,1165.53
FP_COOP15,Albania,Vaudejas,2041,1165.28
FP_COOP15,Albania,Vaudejas,2042,1096.86
FP_COOP15,Albania,Vaudejas,2043,1134.25
FP_COOP15,Albania,Vaudejas,2044,1143.53
FP_COOP15,Albania,Vaudejas,2045,1177.78
FP_COOP15,Albania,Vaudejas,2046,1212.64
FP_COOP15,Albania,Vaudejas,2047,1221.14
FP_COOP15,Albania,Vaudejas,2048,1188.5
FP_COOP15,Albania,Vaudejas,2049,1165.42
FP_COOP15,Albania,Vaudejas,2050,1165.42
FP_COOP15,N.Macedonia,Globocica,2021,179.83
FP_COOP15,N.Macedonia,Globocica,2022,179.83
FP_COOP15,N.Macedonia,Globocica,2023,179.83
FP_COOP15,N.Macedonia,Globocica,2024,179.83
FP_COOP15,N.Macedonia,Globocica,2025,179.83
FP_COOP15,N.Macedonia,Globocica,2026,179.83
FP_COOP15,N.Macedonia,Globocica,2027,179.83
FP_COOP15,N.Macedonia,Globocica,2028,179.83
FP_COOP15,N.Macedonia,Globocica,2029,179.83
FP_COOP15,N.Macedonia,Globocica,2030,179.83
FP_COOP15,N.Macedonia,Globocica,2031,179.83
FP_COOP15,N.Macedonia,Globocica,2032,179.83
FP_COOP15,N.Macedonia,Globocica,2033,179.83
FP_COOP15,N.Macedonia,Globocica,2034,179.83
FP_COOP15,N.Macedonia,Globocica,2035,179.83
FP_COOP15,N.Macedonia,Globocica,2036,179.83
FP_COOP15,N.Macedonia,Globocica,2037,179.83
FP_COOP15,N.Macedonia,Globocica,2038,179.83
FP_COOP15,N.Macedonia,Globocica,2039,177.25
FP_COOP15,N.Macedonia,Globocica,2040,182.42
FP_COOP15,N.Macedonia,Globocica,2041,177.25
FP_COOP15,N.Macedonia,Globocica,2042,182.42
FP_COOP15,N.Macedonia,Globocica,2043,179.83
FP_COOP15,N.Macedonia,Globocica,2044,179.83
FP_COOP15,N.Macedonia,Globocica,2045,179.83
FP_COOP15,N.Macedonia,Globocica,2046,179.83
FP_COOP15,N.Macedonia,Globocica,2047,179.83
FP_COOP15,N.Macedonia,Globocica,2048,179.83
FP_COOP15,N.Macedonia,Globocica,2049,179.83
FP_COOP15,N.Macedonia,Globocica,2050,179.83
FP_COOP15,N.Macedonia,MK-Import,2021,1854.72
FP_COOP15,N.Macedonia,MK-Import,2022,1878.28
FP_COOP15,N.Macedonia,MK-Import,2023,1904.72
FP_COOP15,N.Macedonia,MK-Import,2024,1930.89
FP_COOP15,N.Macedonia,MK-Import,2025,2829.75
FP_COOP15,N.Macedonia,MK-Import,2026,3771.5
FP_COOP15,N.Macedonia,MK-Import,2027,5335.12
FP_COOP15,N.Macedonia,MK-Import,2028,4866.59
FP_COOP15,N.Macedonia,MK-Import,2029,4666.84
FP_COOP15,N.Macedonia,MK-Import,2030,4395.25
FP_COOP15,N.Macedonia,MK-Import,2031,4104.36
FP_COOP15,N.Macedonia,MK-Import,2032,3812.48
FP_COOP15,N.Macedonia,MK-Import,2033,3766.64
FP_COOP15,N.Macedonia,MK-Import,2034,3857.86
FP_COOP15,N.Macedonia,MK-Import,2035,3956.98
FP_COOP15,N.Macedonia,MK-Import,2036,3969.86
FP_COOP15,N.Macedonia,MK-Import,2037,3988.48
FP_COOP15,N.Macedonia,MK-Import,2038,4009.78
FP_COOP15,N.Macedonia,MK-Import,2039,4081.78
FP_COOP15,N.Macedonia,MK-Import,2040,4638.89
FP_COOP15,N.Macedonia,MK-Import,2041,4638.89
FP_COOP15,N.Macedonia,MK-Import,2042,4638.89
FP_COOP15,N.Macedonia,MK-Import,2043,4638.89
FP_COOP15,N.Macedonia,MK-Import,2044,4638.89
FP_COOP15,N.Macedonia,MK-Import,2045,4638.89
FP_COOP15,N.Macedonia,MK-Import,2046,4638.89
FP_COOP15,N.Macedonia,MK-Import,2047,4638.89
FP_COOP15,N.Macedonia,MK-Import,2048,4638.89
FP_COOP15,N.Macedonia,MK-Import,2049,4638.89
FP_COOP15,N.Macedonia,MK-Import,2050,4638.89
FP_COOP15,N.Macedonia,Spilje,2021,286.42
FP_COOP15,N.Macedonia,Spilje,2022,286.42
FP_COOP15,N.Macedonia,Spilje,2023,286.42
FP_COOP15,N.Macedonia,Spilje,2024,286.42
