scenario,country,tech,year,value
FP_COOP10,Albania,AL-Import,2021,2635.89
FP_COOP10,Albania,AL-Import,2022,2712.0
FP_COOP10,Albania,AL-Import,2023,2424.03
FP_COOP10,Albania,AL-Import,2024,2478.59
FP_COOP10,Albania,AL-Import,2025,2053.64
FP_COOP10,Albania,AL-Import,2026,2134.84
FP_COOP10,Albania,AL-Import,2027,2216.34
FP_COOP10,Albania,AL-Import,2028,2300.92
FP_COOP10,Albania,AL-Import,2029,2389.09
FP_COOP10,Albania,AL-Import,2030,2479.78
FP_COOP10,Albania,AL-Import,2031,2560.06
FP_COOP10,Albania,AL-Import,2032,2643.47
FP_COOP10,Albania,AL-Import,2033,2728.42
FP_COOP10,Albania,AL-Import,2034,2817.56
FP_COOP10,Albania,AL-Import,2035,2898.56
FP_COOP10,Albania,AL-Import,2036,2944.06
FP_COOP10,Albania,AL-Import,2037,2975.09
FP_COOP10,Albania,AL-Import,2038,3005.25
FP_COOP10,Albania,AL-Import,2039,3031.47
FP_COOP10,Albania,AL-Import,2040,3061.34
FP_COOP10,Albania,AL-Import,2041,3148.7
FP_COOP10,Albania,AL-Import,2042,3612.31
FP_COOP10,Albania,AL-Import,2043,3680.56
FP_COOP10,Albania,AL-Import,2044,3680.56
FP_COOP10,Albania,AL-Import,2045,3680.56
FP_COOP10,Albania,AL-Import,2046,3680.56
FP_COOP10,Albania,AL-Import,2047,3680.56
FP_COOP10,Albania,AL-Import,2048,3680.56
FP_COOP10,Albania,AL-Import,2049,3680.56
FP_COOP10,Albania,AL-Import,2050,3680.56
FP_COOP10,Albania,Fierza,2021,1772.67
FP_COOP10,Albania,Fierza,2022,1775.31
FP_COOP10,Albania,Fierza,2023,1760.7
FP_COOP10,Albania,Fierza,2024,1780.11
FP_COOP10,Albania,Fierza,2025,1742.08
FP_COOP10,Albania,Fierza,2026,1780.95
FP_COOP10,Albania,Fierza,2027,1778.72
FP_COOP10,Albania,Fierza,2028,1780.28
FP_COOP10,Albania,Fierza,2029,1779.61
FP_COOP10,Albania,Fierza,2030,1780.08
FP_COOP10,Albania,Fierza,2031,1779.0
FP_COOP10,Albania,Fierza,2032,1776.67
FP_COOP10,Albania,Fierza,2033,1776.0
FP_COOP10,Albania,Fierza,2034,1775.58
FP_COOP10,Albania,Fierza,2035,1775.72
FP_COOP10,Albania,Fierza,2036,1775.72
FP_COOP10,Albania,Fierza,2037,1775.72
FP_COOP10,Albania,Fierza,2038,1775.72
FP_COOP10,Albania,Fierza,2039,1775.89
FP_COOP10,Albania,Fierza,2040,1775.5
FP_COOP10,Albania,Fierza,2041,1775.89
FP_COOP10,Albania,Fierza,2042,1643.53
FP_COOP10,Albania,Fierza,2043,1668.5
FP_COOP10,Albania,Fierza,2044,1769.89
FP_COOP10,Albania,Fierza,2045,1781.97
FP_COOP10,Albania,Fierza,2046,1862.7
FP_COOP10,Albania,Fierza,2047,1921.31
FP_COOP10,Albania,Fierza,2048,1813.67
FP_COOP10,Albania,Fierza,2049,1775.72
FP_COOP10,Albania,Fierza,2050,1775.72
FP_COOP10,Albania,Koman,2021,2032.17
FP_COOP10,Albania,Koman,2022,2056.78
FP_COOP10,Albania,Koman,2023,2029.25
FP_COOP10,Albania,Koman,2024,2053.5
FP_COOP10,Albania,Koman,2025,2045.56
FP_COOP10,Albania,Koman,2026,2050.53
FP_COOP10,Albania,Koman,2027,2050.83
FP_COOP10,Albania,Koman,2028,2051.95
FP_COOP10,Albania,Koman,2029,2053.36
FP_COOP10,Albania,Koman,2030,2053.7
FP_COOP10,Albania,Koman,2031,2054.33
FP_COOP10,Albania,Koman,2032,2057.61
FP_COOP10,Albania,Koman,2033,2058.97
FP_COOP10,Albania,Koman,2034,2057.11
FP_COOP10,Albania,Koman,2035,2067.11
FP_COOP10,Albania,Koman,2036,2053.11
FP_COOP10,Albania,Koman,2037,2052.89
FP_COOP10,Albania,Koman,2038,2052.89
FP_COOP10,Albania,Koman,2039,2053.03
FP_COOP10,Albania,Koman,2040,2052.67
FP_COOP10,Albania,Koman,2041,2053.03
FP_COOP10,Albania,Koman,2042,1933.33
FP_COOP10,Albania,Koman,2043,1955.95
