scenario,country,tech,year,value
REF,N.Macedonia,Spilje,2021,293.42
REF,N.Macedonia,Spilje,2022,293.42
REF,N.Macedonia,Spilje,2023,293.42
REF,N.Macedonia,Spilje,2024,293.42
REF,N.Macedonia,Spilje,2025,293.42
REF,N.Macedonia,Spilje,2026,293.42
REF,N.Macedonia,Spilje,2027,293.42
REF,N.Macedonia,Spilje,2028,293.42
REF,N.Macedonia,Spilje,2029,293.42
REF,N.Macedonia,Spilje,2030,293.42
REF,N.Macedonia,Spilje,2031,293.42
REF,N.Macedonia,Spilje,2032,293.42
REF,N.Macedonia,Spilje,2033,293.42
REF,N.Macedonia,Spilje,2034,293.42
REF,N.Macedonia,Spilje,2035,293.42
REF,N.Macedonia,Spilje,2036,293.42
REF,N.Macedonia,Spilje,2037,293.42
REF,N.Macedonia,Spilje,2038,293.42
REF,N.Macedonia,Spilje,2039,289.08
REF,N.Macedonia,Spilje,2040,297.64
REF,N.Macedonia,Spilje,2041,289.08
REF,N.Macedonia,Spilje,2042,297.64
REF,N.Macedonia,Spilje,2043,293.42
REF,N.Macedonia,Spilje,2044,293.42
REF,N.Macedonia,Spilje,2045,293.42
REF,N.Macedonia,Spilje,2046,293.42
REF,N.Macedonia,Spilje,2047,293.42
REF,N.Macedonia,Spilje,2048,293.42
REF,N.Macedonia,Spilje,2049,293.42
REF,N.Macedonia,Spilje,2050,293.42
