REGION,TIMESLICE,TECHNOLOGY,FUEL,YEAR,VALUE
"EXAMPLE","SD","PWRHYD","HYD",2019,64631.9569120287
"EXAMPLE","SD","PWRHYD","HYD",2020,64631.9569120287
"EXAMPLE","SD","PWRHYD","HYD",2021,64631.9569120287
"EXAMPLE","SD","PWRHYD","HYD",2022,64631.9569120287
"EXAMPLE","SD","PWRSOL","SOL",2019,35.8905302574089
"EXAMPLE","SD","PWRSOL","SOL",2020,35.8905302574088
"EXAMPLE","SD","PWRSOL","SOL",2021,35.8905302574088
"EXAMPLE","SD","PWRSOL","SOL",2022,35.8905302574088
"EXAMPLE","SD","PWRTRN","ELC001",2019,35.9066427289048
"EXAMPLE","SD","PWRTRN","ELC001",2020,35.9066427289048
"EXAMPLE","SD","PWRTRN","ELC001",2021,35.9066427289048
"EXAMPLE","SD","PWRTRN","ELC001",2022,35.9066427289048
"EXAMPLE","SN","PWRHYD","HYD",2019,64631.9569120287
"EXAMPLE","SN","PWRHYD","HYD",2020,64631.9569120287
"EXAMPLE","SN","PWRHYD","HYD",2021,64631.9569120287
"EXAMPLE","SN","PWRHYD","HYD",2022,64631.9569120287
"EXAMPLE","SN","PWRTRN","ELC001",2019,35.9066427289048
"EXAMPLE","SN","PWRTRN","ELC001",2020,35.9066427289048
"EXAMPLE","SN","PWRTRN","ELC001",2021,35.9066427289048
"EXAMPLE","SN","PWRTRN","ELC001",2022,35.9066427289048
"EXAMPLE","WD","PWRGAS","GAS",2019,41.7415857999577
"EXAMPLE","WD","PWRGAS","GAS",2020,41.7415857999578
"EXAMPLE","WD","PWRGAS","GAS",2021,41.7415857999577
"EXAMPLE","WD","PWRGAS","GAS",2022,41.7415857999577
"EXAMPLE","WD","PWRHYD","HYD",2019,107719.928186715
"EXAMPLE","WD","PWRHYD","HYD",2020,107719.928186715
"EXAMPLE","WD","PWRHYD","HYD",2021,107719.928186715
"EXAMPLE","WD","PWRHYD","HYD",2022,107719.928186715
"EXAMPLE","WD","PWRSOL","SOL",2019,27.9148568668735
"EXAMPLE","WD","PWRSOL","SOL",2020,27.9148568668735
"EXAMPLE","WD","PWRSOL","SOL",2021,27.9148568668735
"EXAMPLE","WD","PWRSOL","SOL",2022,27.9148568668735
"EXAMPLE","WD","PWRTRN","ELC001",2019,80.7151974481536
"EXAMPLE","WD","PWRTRN","ELC001",2020,80.7151974481536
"EXAMPLE","WD","PWRTRN","ELC001",2021,80.7151974481536
"EXAMPLE","WD","PWRTRN","ELC001",2022,80.7151974481536
"EXAMPLE","WN","PWRGAS","GAS",2019,387.251444373777
"EXAMPLE","WN","PWRGAS","GAS",2020,387.251444373777
"EXAMPLE","WN","PWRGAS","GAS",2021,387.251444373777
"EXAMPLE","WN","PWRGAS","GAS",2022,387.251444373777
"EXAMPLE","WN","PWRHYD","HYD",2019,107719.928186715
"EXAMPLE","WN","PWRHYD","HYD",2020,107719.928186715
"EXAMPLE","WN","PWRHYD","HYD",2021,107719.928186715
"EXAMPLE","WN","PWRHYD","HYD",2022,107719.928186715
"EXAMPLE","WN","PWRTRN","ELC001",2019,253.470126735063
"EXAMPLE","WN","PWRTRN","ELC001",2020,253.470126735063
"EXAMPLE","WN","PWRTRN","ELC001",2021,253.470126735063
"EXAMPLE","WN","PWRTRN","ELC001",2022,253.470126735063
