scenario,country,tech,year,value
cc45,Bosnia and Herzegovina,BukBijela,2025,308.64
cc45,Bosnia and Herzegovina,BukBijela,2026,344.56
cc45,Bosnia and Herzegovina,BukBijela,2027,290.61
cc45,Bosnia and Herzegovina,BukBijela,2028,321.67
cc45,Bosnia and Herzegovina,BukBijela,2029,305.19
cc45,Bosnia and Herzegovina,BukBijela,2030,312.72
cc45,Bosnia and Herzegovina,BukBijela,2031,314.56
cc45,Bosnia and Herzegovina,BukBijela,2032,304.53
cc45,Bosnia and Herzegovina,BukBijela,2033,307.78
cc45,Bosnia and Herzegovina,BukBijela,2034,308.42
cc45,Bosnia and Herzegovina,BukBijela,2035,309.47
cc45,Bosnia and Herzegovina,BukBijela,2036,309.0
cc45,Bosnia and Herzegovina,BukBijela,2037,309.14
cc45,Bosnia and Herzegovina,BukBijela,2038,308.94
cc45,Bosnia and Herzegovina,BukBijela,2039,310.0
cc45,Bosnia and Herzegovina,BukBijela,2040,311.06
cc45,Bosnia and Herzegovina,BukBijela,2041,309.5
cc45,Bosnia and Herzegovina,BukBijela,2042,309.5
cc45,Bosnia and Herzegovina,BukBijela,2043,309.5
cc45,Bosnia and Herzegovina,BukBijela,2044,309.5
cc45,Bosnia and Herzegovina,BukBijela,2045,257.86
cc45,Bosnia and Herzegovina,Foca,2025,166.5
cc45,Bosnia and Herzegovina,Foca,2026,183.53
cc45,Bosnia and Herzegovina,Foca,2027,157.78
cc45,Bosnia and Herzegovina,Foca,2028,172.58
cc45,Bosnia and Herzegovina,Foca,2029,164.67
cc45,Bosnia and Herzegovina,Foca,2030,168.31
cc45,Bosnia and Herzegovina,Foca,2031,169.08
cc45,Bosnia and Herzegovina,Foca,2032,164.33
cc45,Bosnia and Herzegovina,Foca,2033,166.03
cc45,Bosnia and Herzegovina,Foca,2034,166.22
cc45,Bosnia and Herzegovina,Foca,2035,166.72
cc45,Bosnia and Herzegovina,Foca,2036,166.47
cc45,Bosnia and Herzegovina,Foca,2037,166.47
cc45,Bosnia and Herzegovina,Foca,2038,166.47
cc45,Bosnia and Herzegovina,Foca,2039,166.97
cc45,Bosnia and Herzegovina,Foca,2040,167.5
cc45,Bosnia and Herzegovina,Foca,2041,166.75
cc45,Bosnia and Herzegovina,Foca,2042,166.75
cc45,Bosnia and Herzegovina,Foca,2043,166.75
cc45,Bosnia and Herzegovina,Foca,2044,166.75
cc45,Bosnia and Herzegovina,Foca,2045,142.03
cc45,Bosnia and Herzegovina,Paunci,2025,162.83
cc45,Bosnia and Herzegovina,Paunci,2026,176.14
cc45,Bosnia and Herzegovina,Paunci,2027,155.92
cc45,Bosnia and Herzegovina,Paunci,2028,167.53
cc45,Bosnia and Herzegovina,Paunci,2029,161.31
cc45,Bosnia and Herzegovina,Paunci,2030,164.17
cc45,Bosnia and Herzegovina,Paunci,2031,164.78
cc45,Bosnia and Herzegovina,Paunci,2032,161.06
cc45,Bosnia and Herzegovina,Paunci,2033,162.39
cc45,Bosnia and Herzegovina,Paunci,2034,162.56
cc45,Bosnia and Herzegovina,Paunci,2035,162.94
cc45,Bosnia and Herzegovina,Paunci,2036,162.75
cc45,Bosnia and Herzegovina,Paunci,2037,162.75
cc45,Bosnia and Herzegovina,Paunci,2038,162.75
cc45,Bosnia and Herzegovina,Paunci,2039,163.14
cc45,Bosnia and Herzegovina,Paunci,2040,163.56
cc45,Bosnia and Herzegovina,Paunci,2041,162.94
cc45,Bosnia and Herzegovina,Paunci,2042,162.94
cc45,Bosnia and Herzegovina,Paunci,2043,162.94
cc45,Bosnia and Herzegovina,Paunci,2044,162.94
cc45,Bosnia and Herzegovina,Paunci,2045,143.61
cc45,Bosnia and Herzegovina,Visegrad,2021,1133.42
cc45,Bosnia and Herzegovina,Visegrad,2022,1122.33
cc45,Bosnia and Herzegovina,Visegrad,2023,1122.33
cc45,Bosnia and Herzegovina,Visegrad,2024,1066.47
cc45,Bosnia and Herzegovina,Visegrad,2025,1220.58
cc45,Bosnia and Herzegovina,Visegrad,2026,1277.08
cc45,Bosnia and Herzegovina,Visegrad,2027,1195.08
cc45,Bosnia and Herzegovina,Visegrad,2028,1240.25
cc45,Bosnia and Herzegovina,Visegrad,2029,1209.95
cc45,Bosnia and Herzegovina,Visegrad,2030,1226.2
cc45,Bosnia and Herzegovina,Visegrad,2031,1228.78
cc45,Bosnia and Herzegovina,Visegrad,2032,1213.25
cc45,Bosnia and Herzegovina,Visegrad,2033,1218.75
cc45,Bosnia and Herzegovina,Visegrad,2034,1219.42
cc45,Bosnia and Herzegovina,Visegrad,2035,1221.08
cc45,Bosnia and Herzegovina,Visegrad,2036,1220.25
cc45,Bosnia and Herzegovina,Visegrad,2037,1220.25
cc45,Bosnia and Herzegovina,Visegrad,2038,1220.25
cc45,Bosnia and Herzegovina,Visegrad,2039,1221.92
cc45,Bosnia and Herzegovina,Visegrad,2040,1223.61
cc45,Bosnia and Herzegovina,Visegrad,2041,1221.14
cc45,Bosnia and Herzegovina,Visegrad,2042,1221.14
cc45,Bosnia and Herzegovina,Visegrad,2043,1221.14
cc45,Bosnia and Herzegovina,Visegrad,2044,1221.14
cc45,Bosnia and Herzegovina,Visegrad,2045,1096.78
cc45,Montenegro,Piva,2021,627.97
cc45,Montenegro,Piva,2022,625.97
cc45,Montenegro,Piva,2023,625.97
cc45,Montenegro,Piva,2024,428.69
cc45,Montenegro,Piva,2025,619.92
cc45,Montenegro,Piva,2026,829.31
cc45,Montenegro,Piva,2027,519.11
cc45,Montenegro,Piva,2028,701.47
cc45,Montenegro,Piva,2029,604.94
cc45,Montenegro,Piva,2030,644.86
cc45,Montenegro,Piva,2031,659.47
cc45,Montenegro,Piva,2032,601.19
cc45,Montenegro,Piva,2033,619.39
