scenario,country,tech,year,value
amb,Republic of Serbia,KokinBrod,2029,96.83
amb,Republic of Serbia,KokinBrod,2030,68.06
amb,Republic of Serbia,KokinBrod,2031,63.47
amb,Republic of Serbia,KokinBrod,2032,58.25
amb,Republic of Serbia,KokinBrod,2033,68.06
amb,Republic of Serbia,KokinBrod,2034,68.06
amb,Republic of Serbia,KokinBrod,2035,68.06
amb,Republic of Serbia,KokinBrod,2036,66.78
amb,Republic of Serbia,KokinBrod,2037,63.39
amb,Republic of Serbia,KokinBrod,2038,63.39
amb,Republic of Serbia,KokinBrod,2039,64.19
amb,Republic of Serbia,KokinBrod,2040,82.44
amb,Republic of Serbia,KokinBrod,2041,68.06
amb,Republic of Serbia,KokinBrod,2042,68.06
amb,Republic of Serbia,KokinBrod,2043,68.06
amb,Republic of Serbia,KokinBrod,2044,62.17
amb,Republic of Serbia,KokinBrod,2045,38.5
amb,Republic of Serbia,Potpec,2021,270.36
amb,Republic of Serbia,Potpec,2022,273.78
amb,Republic of Serbia,Potpec,2023,272.08
amb,Republic of Serbia,Potpec,2024,272.08
amb,Republic of Serbia,Potpec,2025,272.08
amb,Republic of Serbia,Potpec,2026,270.36
amb,Republic of Serbia,Potpec,2027,273.78
amb,Republic of Serbia,Potpec,2028,270.36
amb,Republic of Serbia,Potpec,2029,273.78
amb,Republic of Serbia,Potpec,2030,270.36
amb,Republic of Serbia,Potpec,2031,272.08
amb,Republic of Serbia,Potpec,2032,272.08
amb,Republic of Serbia,Potpec,2033,272.08
amb,Republic of Serbia,Potpec,2034,272.08
amb,Republic of Serbia,Potpec,2035,272.08
amb,Republic of Serbia,Potpec,2036,272.08
amb,Republic of Serbia,Potpec,2037,272.08
amb,Republic of Serbia,Potpec,2038,272.08
amb,Republic of Serbia,Potpec,2039,272.08
amb,Republic of Serbia,Potpec,2040,272.08
amb,Republic of Serbia,Potpec,2041,272.08
amb,Republic of Serbia,Potpec,2042,272.08
amb,Republic of Serbia,Potpec,2043,272.08
amb,Republic of Serbia,Potpec,2044,272.08
amb,Republic of Serbia,Potpec,2045,272.08
amb,Republic of Serbia,Uvac,2021,61.56
amb,Republic of Serbia,Uvac,2022,84.92
amb,Republic of Serbia,Uvac,2023,113.22
amb,Republic of Serbia,Uvac,2024,86.56
amb,Republic of Serbia,Uvac,2025,86.56
amb,Republic of Serbia,Uvac,2026,49.17
amb,Republic of Serbia,Uvac,2027,123.97
amb,Republic of Serbia,Uvac,2028,86.56
amb,Republic of Serbia,Uvac,2029,86.56
amb,Republic of Serbia,Uvac,2030,86.56
amb,Republic of Serbia,Uvac,2031,78.11
amb,Republic of Serbia,Uvac,2032,74.64
amb,Republic of Serbia,Uvac,2033,86.56
amb,Republic of Serbia,Uvac,2034,86.56
amb,Republic of Serbia,Uvac,2035,86.56
amb,Republic of Serbia,Uvac,2036,81.58
amb,Republic of Serbia,Uvac,2037,81.58
amb,Republic of Serbia,Uvac,2038,54.81
amb,Republic of Serbia,Uvac,2039,54.81
amb,Republic of Serbia,Uvac,2040,54.81
amb,Republic of Serbia,Uvac,2041,54.81
amb,Republic of Serbia,Uvac,2042,54.81
amb,Republic of Serbia,Uvac,2043,54.81
amb,Republic of Serbia,Uvac,2044,54.81
amb,Republic of Serbia,Uvac,2045,41.39
amb,Republic of Serbia,Zvornik,2021,503.64
amb,Republic of Serbia,Zvornik,2022,549.89
amb,Republic of Serbia,Zvornik,2023,528.14
amb,Republic of Serbia,Zvornik,2024,524.22
amb,Republic of Serbia,Zvornik,2025,522.33
amb,Republic of Serbia,Zvornik,2026,490.72
amb,Republic of Serbia,Zvornik,2027,560.47
amb,Republic of Serbia,Zvornik,2028,502.44
amb,Republic of Serbia,Zvornik,2029,557.58
amb,Republic of Serbia,Zvornik,2030,508.67
amb,Republic of Serbia,Zvornik,2031,508.39
amb,Republic of Serbia,Zvornik,2032,522.92
amb,Republic of Serbia,Zvornik,2033,525.92
amb,Republic of Serbia,Zvornik,2034,525.92
amb,Republic of Serbia,Zvornik,2035,525.92
amb,Republic of Serbia,Zvornik,2036,525.56
amb,Republic of Serbia,Zvornik,2037,531.22
amb,Republic of Serbia,Zvornik,2038,528.39
amb,Republic of Serbia,Zvornik,2039,524.5
amb,Republic of Serbia,Zvornik,2040,523.19
amb,Republic of Serbia,Zvornik,2041,522.83
amb,Republic of Serbia,Zvornik,2042,520.89
amb,Republic of Serbia,Zvornik,2043,520.56
amb,Republic of Serbia,Zvornik,2044,520.56
amb,Republic of Serbia,Zvornik,2045,491.53
