scenario,country,tech,type,year,value
res,Bosnia and Herzegovina,BAPWI30HO0,wind,2038,271.83
res,Bosnia and Herzegovina,BAPWI30HO0,wind,2039,271.83
res,Bosnia and Herzegovina,BAPWI30HO0,wind,2040,271.83
res,Bosnia and Herzegovina,BAPWI30HO0,wind,2041,271.83
res,Bosnia and Herzegovina,BAPWI30HO0,wind,2042,271.83
res,Bosnia and Herzegovina,BAPWI30HO0,wind,2043,271.83
res,Bosnia and Herzegovina,BAPWI30HO0,wind,2044,271.83
res,Bosnia and Herzegovina,BAPWI30HO0,wind,2045,271.83
res,Bosnia and Herzegovina,BAPWI30NO0,wind,2021,472.22
res,Bosnia and Herzegovina,BAPWI30NO0,wind,2022,735.95
res,Bosnia and Herzegovina,BAPWI30NO0,wind,2023,920.56
res,Bosnia and Herzegovina,BAPWI30NO0,wind,2024,1082.08
res,Bosnia and Herzegovina,BAPWI30NO0,wind,2025,1082.08
res,Bosnia and Herzegovina,BAPWI30NO0,wind,2026,1082.08
res,Bosnia and Herzegovina,BAPWI30NO0,wind,2027,1082.08
res,Bosnia and Herzegovina,BAPWI30NO0,wind,2028,1082.08
res,Bosnia and Herzegovina,BAPWI30NO0,wind,2029,1082.08
res,Bosnia and Herzegovina,BAPWI30NO0,wind,2030,1082.08
res,Bosnia and Herzegovina,BAPWI30NO0,wind,2031,1894.39
res,Bosnia and Herzegovina,BAPWI30NO0,wind,2032,2161.86
res,Bosnia and Herzegovina,BAPWI30NO0,wind,2033,2161.86
res,Bosnia and Herzegovina,BAPWI30NO0,wind,2034,2161.86
res,Bosnia and Herzegovina,BAPWI30NO0,wind,2035,2161.86
res,Bosnia and Herzegovina,BAPWI30NO0,wind,2036,2161.86
res,Bosnia and Herzegovina,BAPWI30NO0,wind,2037,4360.64
res,Bosnia and Herzegovina,BAPWI30NO0,wind,2038,4433.39
res,Bosnia and Herzegovina,BAPWI30NO0,wind,2039,4451.48
res,Bosnia and Herzegovina,BAPWI30NO0,wind,2040,4451.48
res,Bosnia and Herzegovina,BAPWI30NO0,wind,2041,4451.48
res,Bosnia and Herzegovina,BAPWI30NO0,wind,2042,4451.48
res,Bosnia and Herzegovina,BAPWI30NO0,wind,2043,4451.48
res,Bosnia and Herzegovina,BAPWI30NO0,wind,2044,4451.48
res,Bosnia and Herzegovina,BAPWI30NO0,wind,2045,5404.98
res,Montenegro,MEPCOSCHI0,thermal,2021,906.5
res,Montenegro,MEPCOSCHI0,thermal,2022,855.58
res,Montenegro,MEPCOSCHI0,thermal,2023,929.83
res,Montenegro,MEPCOSCHI0,thermal,2024,1040.58
res,Montenegro,MEPCOSCHI0,thermal,2025,956.11
res,Montenegro,MEPCOSCHI0,thermal,2026,1040.58
res,Montenegro,MEPCOSCHI0,thermal,2027,1040.58
res,Montenegro,MEPCOSCHI0,thermal,2028,1040.58
res,Montenegro,MEPCOSCHI0,thermal,2029,1040.58
res,Montenegro,MEPCOSCHI0,thermal,2030,1040.58
res,Montenegro,MEPCOSCHI0,thermal,2031,1040.58
res,Montenegro,MEPCOSCHI0,thermal,2032,983.58
res,Montenegro,MEPCOSCHI0,thermal,2033,992.28
res,Montenegro,MEPCOSCHI0,thermal,2034,949.31
res,Montenegro,MEPCOSCHI0,thermal,2035,488.22
res,Montenegro,MEPCOSCHI0,thermal,2036,476.47
res,Montenegro,MEPCOSCHI0,thermal,2037,402.69
res,Montenegro,MEPCOSCHI0,thermal,2038,339.08
res,Montenegro,MEPCOSCHI0,thermal,2039,251.92
res,Montenegro,MEPCOSCHI0,thermal,2040,179.19
res,Montenegro,MEPCOSCHI0,thermal,2041,163.64
res,Montenegro,MEPCOSCHI0,thermal,2042,166.56
res,Montenegro,MEPCOSCHI0,thermal,2043,166.56
res,Montenegro,MEPCOSCHI0,thermal,2044,166.56
res,Montenegro,MEPCOSCHI0,thermal,2045,341.78
res,Montenegro,MEPHYDMHI1,hydro,2021,611.03
res,Montenegro,MEPHYDMHI1,hydro,2022,603.19
res,Montenegro,MEPHYDMHI1,hydro,2023,603.19
res,Montenegro,MEPHYDMHI1,hydro,2024,428.69
res,Montenegro,MEPHYDMHI1,hydro,2025,588.86
res,Montenegro,MEPHYDMHI1,hydro,2026,792.06
res,Montenegro,MEPHYDMHI1,hydro,2027,555.14
res,Montenegro,MEPHYDMHI1,hydro,2028,641.28
res,Montenegro,MEPHYDMHI1,hydro,2029,610.42
res,Montenegro,MEPHYDMHI1,hydro,2030,597.28
res,Montenegro,MEPHYDMHI1,hydro,2031,611.89
res,Montenegro,MEPHYDMHI1,hydro,2032,594.53
res,Montenegro,MEPHYDMHI1,hydro,2033,603.19
res,Montenegro,MEPHYDMHI1,hydro,2034,603.19
res,Montenegro,MEPHYDMHI1,hydro,2035,603.19
res,Montenegro,MEPHYDMHI1,hydro,2036,597.53
res,Montenegro,MEPHYDMHI1,hydro,2037,569.5
res,Montenegro,MEPHYDMHI1,hydro,2038,588.58
res,Montenegro,MEPHYDMHI1,hydro,2039,567.36
res,Montenegro,MEPHYDMHI1,hydro,2040,585.11
res,Montenegro,MEPHYDMHI1,hydro,2041,604.72
res,Montenegro,MEPHYDMHI1,hydro,2042,601.78
res,Montenegro,MEPHYDMHI1,hydro,2043,601.78
res,Montenegro,MEPHYDMHI1,hydro,2044,601.78
res,Montenegro,MEPHYDMHI1,hydro,2045,426.58
res,Montenegro,MEPHYRRHO0,hydro,2021,845.08
res,Montenegro,MEPHYRRHO0,hydro,2022,845.08
res,Montenegro,MEPHYRRHO0,hydro,2023,845.08
res,Montenegro,MEPHYRRHO0,hydro,2024,845.08
res,Montenegro,MEPHYRRHO0,hydro,2025,845.08
res,Montenegro,MEPHYRRHO0,hydro,2026,845.08
res,Montenegro,MEPHYRRHO0,hydro,2027,845.08
res,Montenegro,MEPHYRRHO0,hydro,2028,845.08
res,Montenegro,MEPHYRRHO0,hydro,2029,845.08
res,Montenegro,MEPHYRRHO0,hydro,2030,845.08
res,Montenegro,MEPHYRRHO0,hydro,2031,845.08
res,Montenegro,MEPHYRRHO0,hydro,2032,845.08
res,Montenegro,MEPHYRRHO0,hydro,2033,845.08
res,Montenegro,MEPHYRRHO0,hydro,2034,845.08
res,Montenegro,MEPHYRRHO0,hydro,2035,845.08
res,Montenegro,MEPHYRRHO0,hydro,2036,845.08
res,Montenegro,MEPHYRRHO0,hydro,2037,845.08
res,Montenegro,MEPHYRRHO0,hydro,2038,845.08
res,Montenegro,MEPHYRRHO0,hydro,2039,845.08
res,Montenegro,MEPHYRRHO0,hydro,2040,845.08
res,Montenegro,MEPHYRRHO0,hydro,2041,845.08
res,Montenegro,MEPHYRRHO0,hydro,2042,845.08
res,Montenegro,MEPHYRRHO0,hydro,2043,845.08
res,Montenegro,MEPHYRRHO0,hydro,2044,845.08
res,Montenegro,MEPHYRRHO0,hydro,2045,845.08
res,Montenegro,MEPHYRRNO0,hydro,2021,91.42
res,Montenegro,MEPHYRRNO0,hydro,2022,228.56
res,Montenegro,MEPHYRRNO0,hydro,2023,228.56
res,Montenegro,MEPHYRRNO0,hydro,2024,365.69
res,Montenegro,MEPHYRRNO0,hydro,2025,365.69
res,Montenegro,MEPHYRRNO0,hydro,2026,457.11
res,Montenegro,MEPHYRRNO0,hydro,2027,457.11
res,Montenegro,MEPHYRRNO0,hydro,2028,457.11
res,Montenegro,MEPHYRRNO0,hydro,2029,457.11
res,Montenegro,MEPHYRRNO0,hydro,2030,502.83
res,Montenegro,MEPHYRRNO0,hydro,2031,548.56
res,Montenegro,MEPHYRRNO0,hydro,2032,594.25
res,Montenegro,MEPHYRRNO0,hydro,2033,639.97
res,Montenegro,MEPHYRRNO0,hydro,2034,685.69
res,Montenegro,MEPHYRRNO0,hydro,2035,731.39
res,Montenegro,MEPHYRRNO0,hydro,2036,731.39
res,Montenegro,MEPHYRRNO0,hydro,2037,731.39
res,Montenegro,MEPHYRRNO0,hydro,2038,731.39
res,Montenegro,MEPHYRRNO0,hydro,2039,731.39
res,Montenegro,MEPHYRRNO0,hydro,2040,731.39
res,Montenegro,MEPHYRRNO0,hydro,2041,731.39
res,Montenegro,MEPHYRRNO0,hydro,2042,731.39
res,Montenegro,MEPHYRRNO0,hydro,2043,731.39
res,Montenegro,MEPHYRRNO0,hydro,2044,731.39
res,Montenegro,MEPHYRRNO0,hydro,2045,731.39
res,Montenegro,MEPSOU1NI0,solar,2026,459.56
res,Montenegro,MEPSOU1NI0,solar,2027,459.56
res,Montenegro,MEPSOU1NI0,solar,2028,459.56
res,Montenegro,MEPSOU1NI0,solar,2029,459.56
res,Montenegro,MEPSOU1NI0,solar,2030,512.61
res,Montenegro,MEPSOU1NI0,solar,2031,512.61
res,Montenegro,MEPSOU1NI0,solar,2032,512.61
res,Montenegro,MEPSOU1NI0,solar,2033,512.61
res,Montenegro,MEPSOU1NI0,solar,2034,568.67
res,Montenegro,MEPSOU1NI0,solar,2035,568.67
res,Montenegro,MEPSOU1NI0,solar,2036,568.67
res,Montenegro,MEPSOU1NI0,solar,2037,568.67
res,Montenegro,MEPSOU1NI0,solar,2038,568.67
res,Montenegro,MEPSOU1NI0,solar,2039,568.67
res,Montenegro,MEPSOU1NI0,solar,2040,568.67
res,Montenegro,MEPSOU1NI0,solar,2041,568.67
res,Montenegro,MEPSOU1NI0,solar,2042,568.67
res,Montenegro,MEPSOU1NI0,solar,2043,568.67
res,Montenegro,MEPSOU1NI0,solar,2044,568.67
res,Montenegro,MEPSOU1NI0,solar,2045,568.67
res,Montenegro,MEPSOU1NO0,solar,2029,683.81
res,Montenegro,MEPSOU1NO0,solar,2030,683.81
res,Montenegro,MEPSOU1NO0,solar,2031,683.81
res,Montenegro,MEPSOU1NO0,solar,2032,683.81
res,Montenegro,MEPSOU1NO0,solar,2033,684.64
res,Montenegro,MEPSOU1NO0,solar,2034,686.89
res,Montenegro,MEPSOU1NO0,solar,2035,1168.31
res,Montenegro,MEPSOU1NO0,solar,2036,1242.72
res,Montenegro,MEPSOU1NO0,solar,2037,1404.06
res,Montenegro,MEPSOU1NO0,solar,2038,1527.33
res,Montenegro,MEPSOU1NO0,solar,2039,1717.5
res,Montenegro,MEPSOU1NO0,solar,2040,1854.28
res,Montenegro,MEPSOU1NO0,solar,2041,1928.97
res,Montenegro,MEPSOU1NO0,solar,2042,1928.97
res,Montenegro,MEPSOU1NO0,solar,2043,1928.97
res,Montenegro,MEPSOU1NO0,solar,2044,1928.97
res,Montenegro,MEPSOU1NO0,solar,2045,1928.97
res,Montenegro,MEPWI25HO0,wind,2021,106.86
res,Montenegro,MEPWI25HO0,wind,2022,106.86
res,Montenegro,MEPWI25HO0,wind,2023,106.86
res,Montenegro,MEPWI25HO0,wind,2024,106.86
res,Montenegro,MEPWI25HO0,wind,2025,106.86
res,Montenegro,MEPWI25HO0,wind,2026,106.86
res,Montenegro,MEPWI25HO0,wind,2027,106.86
res,Montenegro,MEPWI25HO0,wind,2028,106.86
res,Montenegro,MEPWI25HO0,wind,2029,106.86
res,Montenegro,MEPWI25HO0,wind,2030,106.86
